,0
2003-04-03,-0.03135599
2003-04-04,-0.01462787
2003-04-05,-0.019897165
2003-04-06,-0.030743165
2003-04-07,-0.0019288374
2003-04-08,0.041991044
2003-04-09,0.05133311
2003-04-10,0.0037235757
2003-04-11,-0.046988394
2003-04-12,-0.0044510257
2003-04-13,0.015790252
2003-04-14,-0.021936314
2003-04-15,-0.018595546
2003-04-16,-0.010217414
2003-04-17,0.0039443937
2003-04-18,0.010645197
2003-04-19,0.0034049293
2003-04-20,-0.011900019
2003-04-21,0.028849358
2003-04-22,0.043211307
2003-04-23,0.035138037
2003-04-24,0.027312672
2003-04-25,0.03697035
2003-04-26,0.04470998
2003-04-27,0.042495385
2003-04-28,0.030953303
2003-04-29,0.060258295
2003-04-30,0.030672466
2003-05-01,0.014875659
2003-05-02,0.0696123
2003-05-03,0.053061035
2003-05-04,0.061432917
2003-05-05,0.04182064
2003-05-06,0.05496204
2003-05-07,0.037295274
2003-05-08,0.026954511
2003-05-09,0.044580307
2003-05-10,0.052089766
2003-05-11,0.05407166
2003-05-12,0.054336935
2003-05-13,0.013106591
2003-05-14,0.03677286
2003-05-15,0.04542346
2003-05-16,0.06625084
2003-05-17,0.10649544
2003-05-18,0.10484681
2003-05-19,0.050925802
2003-05-20,0.021535521
2003-05-21,0.022162534
2003-05-22,0.04806736
2003-05-23,0.03602406
2003-05-24,0.056287006
2003-05-25,0.07604297
2003-05-26,0.059197735
2003-05-27,0.054572776
2003-05-28,0.039084572
2003-05-29,0.048914522
2003-05-30,0.061407227
2003-05-31,0.05980259
2003-06-01,0.0732894
2003-06-02,0.07370835
2003-06-03,0.053296298
2003-06-04,0.03706949
2003-06-05,0.07164752
2003-06-06,0.059437703
2003-06-07,0.031298757
2003-06-08,0.03288519
2003-06-09,0.05086572
2003-06-10,0.041830886
2003-06-11,0.08046779
2003-06-12,0.08579048
2003-06-13,0.07037844
2003-06-14,0.056445807
2003-06-15,0.049772616
2003-06-16,0.043863554
2003-06-17,0.082073875
2003-06-18,0.07274523
2003-06-19,0.03207171
2003-06-20,0.025827115
