,0
2003-05-03,-0.016104737
2003-05-04,-0.033100735
2003-05-05,-0.0589769
2003-05-06,-0.053917646
2003-05-07,-0.0452129
2003-05-08,0.005414132
2003-05-09,-0.018126996
2003-05-10,-0.015714042
2003-05-11,-0.021257726
2003-05-12,-0.026248178
2003-05-13,-0.011454057
2003-05-14,-0.016947456
2003-05-15,-0.020622471
2003-05-16,-0.040628903
2003-05-17,-0.030796101
2003-05-18,-0.010316485
2003-05-19,0.020868368
2003-05-20,-0.015431105
2003-05-21,-0.04264607
2003-05-22,-0.06235936
2003-05-23,-0.061663892
2003-05-24,-0.05975091
2003-05-25,-0.04180192
2003-05-26,-0.039164037
2003-05-27,-0.049000043
2003-05-28,-0.044404548
2003-05-29,-0.018789703
2003-05-30,-0.024313716
2003-05-31,-0.0118489
2003-06-01,-0.017422298
2003-06-02,-0.022063917
2003-06-03,-0.034416214
2003-06-04,-0.039567776
2003-06-05,-0.05058958
2003-06-06,-0.027411679
2003-06-07,-0.027800374
2003-06-08,-0.006025937
2003-06-09,0.008891315
2003-06-10,0.006256386
2003-06-11,-0.005332734
2003-06-12,-0.019115394
2003-06-13,-0.009466314
2003-06-14,-0.00083050085
2003-06-15,0.008067577
2003-06-16,-0.0010966369
2003-06-17,-0.027451187
2003-06-18,-0.02289612
2003-06-19,-0.0206036
2003-06-20,-0.03935834
2003-06-21,-0.034986805
2003-06-22,-0.015740538
2003-06-23,-0.012965159
2003-06-24,-0.018135725
2003-06-25,-0.037639115
2003-06-26,-0.014865636
2003-06-27,0.0010983782
2003-06-28,-0.030184751
2003-06-29,-0.027554328
2003-06-30,0.015771264
2003-07-01,0.049167473
2003-07-02,0.019074949
2003-07-03,-0.03594636
2003-07-04,-0.03721334
2003-07-05,-0.020381233
2003-07-06,-0.028838767
2003-07-07,-0.043433163
2003-07-08,-0.04028257
2003-07-09,-0.02722033
2003-07-10,-0.027551258
2003-07-11,-0.04793619
2003-07-12,-0.054677058
2003-07-13,-0.04939958
2003-07-14,-0.02013793
2003-07-15,-0.0032270856
2003-07-16,-0.015879473
2003-07-17,-0.031346332
2003-07-18,-0.034166917
2003-07-19,-0.038992386
2003-07-20,-0.022654636
2003-07-21,-0.035694446
2003-07-22,-0.05719519
2003-07-23,-0.043035462
2003-07-24,-0.02533511
2003-07-25,-0.05394895
2003-07-26,-0.049137454
2003-07-27,0.0016024318
2003-07-28,0.006035832
2003-07-29,-0.012869042
2003-07-30,-0.04930185
2003-07-31,-0.04429118
2003-08-01,-0.02157461
2003-08-02,-0.025184967
2003-08-03,-0.034150925
2003-08-04,-0.027054043
2003-08-05,-0.040014546
2003-08-06,-0.05159427
2003-08-07,-0.04885463
2003-08-08,-0.046389237
2003-08-09,-0.04618426
2003-08-10,-0.015287294
2003-08-11,0.0065450813
2003-08-12,-0.0041533513
2003-08-13,-0.031115353
2003-08-14,-0.034281496
2003-08-15,-0.02221859
2003-08-16,-0.010090111
2003-08-17,-0.0020612802
2003-08-18,0.0011869915
2003-08-19,0.00051648944
2003-08-20,-0.018703686
2003-08-21,-0.012291886
2003-08-22,-0.03347978
2003-08-23,-0.03679167
2003-08-24,-0.021233594
2003-08-25,-0.0126701975
2003-08-26,-0.042629223
2003-08-27,-0.018583447
2003-08-28,-0.0033843515
2003-08-29,-0.01846296
2003-08-30,-0.010291657
2003-08-31,-0.01645832
2003-09-01,-0.02052404
2003-09-02,-0.01712118
2003-09-03,-0.0065789856
2003-09-04,-0.009072174
2003-09-05,-0.020881137
2003-09-06,-0.013857079
2003-09-07,-0.021536129
2003-09-08,-0.044220727
2003-09-09,-0.06578102
2003-09-10,-0.061165277
2003-09-11,-0.0505376
2003-09-12,-0.011419855
2003-09-13,-0.013943095
2003-09-14,-0.020721778
2003-09-15,-0.022857144
2003-09-16,-0.036065683
2003-09-17,-0.026387958
2003-09-18,-0.014284607
2003-09-19,0.0071140695
2003-09-20,-0.017909959
2003-09-21,-0.026227111
2003-09-22,-0.034106936
2003-09-23,-0.009194285
2003-09-24,-0.009438903
2003-09-25,-0.025055846
